fips,percent_diff,state,county,votes_dem,votes_gop,total_votes
13185,18.18379376850569,GA,Lowndes County,14614,21308,36813
13187,60.02109704641351,GA,Lumpkin County,2216,9613,12324
13193,-27.175180779099605,GA,Macon County,2705,1540,4287
13195,56.69317706153202,GA,Madison County,2423,9195,11945
13197,22.243166823751178,GA,Marion County,1213,1921,3183
13189,18.69874838152784,GA,McDuffie County,3699,5432,9268
13191,20.091634142202615,GA,McIntosh County,2298,3482,5893
13199,15.423156518897724,GA,Meriwether County,3800,5216,9181
13201,49.84251968503937,GA,Miller County,622,1888,2540
13205,9.9274532264223,GA,Mitchell County,3492,4272,7857
13207,41.42800788954635,GA,Monroe County,3570,8821,12675
13209,51.151685393258425,GA,Montgomery County,847,2668,3560
13211,41.346051934287225,GA,Morgan County,2658,6559,9435
13213,68.75704395427468,GA,Murray County,1799,10340,12422
13215,-18.590456674473067,GA,Muscogee County,39602,26901,68320
13217,-2.3500125608057183,GA,Newton County,21936,20907,43787
13219,40.10509721492381,GA,Oconee County,5253,12885,19030
13221,42,GA,Oglethorpe County,1829,4622,6650
13223,41.240847664896826,GA,Paulding County,18004,44646,64601
13225,3.0096270679502757,GA,Peach County,5083,5405,10699
13227,69.18895723072522,GA,Pickens County,1977,11651,13982
13229,73.97560641359463,GA,Pierce County,903,6301,7297
13231,69.55619596541787,GA,Pike County,1239,7273,8675
13233,57.51518576070066,GA,Polk County,2863,11006,14158
13235,37.02056698165648,GA,Pulaski County,1104,2436,3598
13237,39.98515533877637,GA,Putnam County,2745,6516,9431
13239,10.919540229885058,GA,Quitman County,461,575,1044
13241,60.93848282802868,GA,Rabun County,1443,6287,7949
13243,-11.295336787564766,GA,Randolph County,1597,1270,2895
13245,-32.375386914291816,GA,Richmond County,48707,24441,74952
13247,-25.91981696772992,GA,Rockdale County,23206,13463,37589
13249,56.102671555788376,GA,Schley County,401,1472,1909
13251,17.634672749605194,GA,Screven County,2300,3305,5699
13253,32.34554095610847,GA,Seminole County,1186,2343,3577
13255,24.244410177332306,GA,Spalding County,9347,15636,25940
13257,59.907786885245905,GA,Stephens County,1835,7682,9760
13259,-20.214320506575742,GA,Stewart County,1220,805,2053
13261,-2.2327531212977307,GA,Sumter County,5520,5275,10973
13263,-24.822695035460992,GA,Talbot County,2001,1196,3243
13265,-21.850613154960982,GA,Taliaferro County,545,349,897
13267,49.629306585259485,GA,Tattnall County,1678,5092,6879
13269,22.545561434450324,GA,Taylor County,1295,2062,3402
13271,29.942013705851345,GA,Telfair County,1313,2449,3794
13273,-9.452022014836086,GA,Terrell County,2267,1872,4179
13275,21.820608649225843,GA,Thomas County,7138,11225,18730
13277,37.41794310722101,GA,Tift County,3892,8680,12796
13279,46.92577953447519,GA,Toombs County,2338,6612,9108
13281,62.013083556348505,GA,Towns County,1206,5377,6726
13283,35.11111111111111,GA,Treutlen County,860,1808,2700
13285,23.440468344124373,GA,Troup County,9597,15643,25793
13287,25.10324483775811,GA,Turner County,1243,2094,3390
13289,1.5790772267456203,GA,Twiggs County,1970,2034,4053
13291,65.51208572140543,GA,Union County,1962,9849,12039
13293,34.941413401684365,GA,Upson County,3471,7288,10924
13295,61.51050586908392,GA,Walker County,4213,18938,23939
13297,56.435374149659864,GA,Walton County,8279,31093,40425
13299,41.74485596707819,GA,Ware County,3436,8508,12150
13301,-13.807890222984561,GA,Warren County,1313,991,2332
13303,-0.581809546426027,GA,Washington County,4187,4138,8422
13305,58.866615265998455,GA,Wayne County,2039,8147,10376
13307,14.272890484739678,GA,Webster County,471,630,1114
13309,36.86964795432921,GA,Wheeler County,646,1421,2102
13311,68.63478039249001,GA,White County,1672,9751,11771
13313,44.75660364929846,GA,Whitfield County,7925,21514,30362
13315,41.843255970400264,GA,Wilcox County,852,2096,2973
13317,16.21923937360179,GA,Wilkes County,1844,2569,4470
13319,10.266604303086996,GA,Wilkinson County,1893,2332,4276
13321,49.95160900072587,GA,Worth County,2015,6144,8266
15001,-36.62684036074925,HI,Hawaii County,41258,17500,64865
15003,-29.871570937017605,HI,Honolulu County,175634,90296,285683
15007,-33.72697930510727,HI,Kauai County,16456,7574,26335
15009,-38.56994339840591,HI,Maui County,33479,13445,51942
19001,35.35514764565043,IA,Adair County,1127,2456,3759
19003,39.76945244956772,IA,Adams County,565,1393,2082
19005,24.323533713617085,IA,Allamakee County,2409,4072,6837
19007,36.384514435695536,IA,Appanoose County,1813,4031,6096
19009,31.25184965966262,IA,Audubon County,1079,2135,3379
19011,25.96055514974434,IA,Benton County,4672,8226,13690
19013,-7.31402540295155,IA,Black Hawk County,32006,27382,63221
19015,13.880148741418763,IA,Boone County,5517,7458,13984
19017,13.857677902621724,IA,Bremer County,5349,7199,13350
19019,15.172141659268028,IA,Buchanan County,3966,5504,10137
19021,24.990830174838,IA,Buena Vista County,2851,4895,8179
19023,36.94515220598096,IA,Butler County,2163,4918,7457
19025,40.54848188050931,IA,Calhoun County,1396,3466,5105
19027,31.835170100622907,IA,Carroll County,3305,6627,10435
19029,39.81573352232459,IA,Cass County,1946,4755,7055
19031,18.080119326656725,IA,Cedar County,3578,5275,9386
19033,7.70114434675032,IA,Cerro Gordo County,9840,11583,22633
19035,40.607824118978336,IA,Cherokee County,1676,4188,6186
19037,23.1663263703471,IA,Chickasaw County,2264,3739,6367
19039,28.21793416572077,IA,Clarke County,1463,2706,4405
19041,42.425661437602436,IA,Clay County,2246,5870,8542
19043,22.785227522532423,IA,Clayton County,3236,5309,9098
19045,5.143309301916652,IA,Clinton County,10079,11249,22748
19047,38.22500728650539,IA,Crawford County,1985,4608,6862
19049,9.639258845734641,IA,Dallas County,15662,19288,37617
19051,45.23068947641265,IA,Davis County,976,2721,3858
19053,29.570618417499322,IA,Decatur County,1201,2296,3703
19055,29.809056192034916,IA,Delaware County,2956,5688,9165
19057,6.952386041789131,IA,Des Moines County,8178,9479,18713
19059,36.030057577827655,IA,Dickinson County,3051,6743,10247
19061,1.2439586434732957,IA,Dubuque County,22774,23384,49037
19063,37.49734438070958,IA,Emmet County,1356,3121,4707
19065,19.61683481096505,IA,Fayette County,3666,5591,9813
19067,14.953036944270506,IA,Floyd County,3177,4371,7985
19069,33.83519837232961,IA,Franklin County,1490,3153,4915
19071,40.5740011254924,IA,Fremont County,959,2401,3554
19073,23.75052498950021,IA,Greene County,1688,2819,4762
19075,39.44723618090452,IA,Grundy County,1847,4516,6766
19077,33.303855677396534,IA,Guthrie County,1720,3603,5654
19079,22.862037159045986,IA,Hamilton County,2715,4450,7589
19081,41.1006018916595,IA,Hancock County,1582,3972,5815
19083,29.170129407574496,IA,Hardin County,2774,5231,8423
19085,37.530496069395504,IA,Harrison County,2123,4892,7378
19087,30.874434632780527,IA,Henry County,2897,5764,9286
19089,20.789882405147548,IA,Howard County,1674,2611,4507
19091,45.95668587323664,IA,Humboldt County,1251,3564,5033
19093,51.8941504178273,IA,Ida County,792,2655,3590
19095,24.155193992490613,IA,Iowa County,3070,5193,8789
19097,19.443355546844373,IA,Jackson County,3837,5821,10204
19099,18.363868768640817,IA,Jasper County,7108,10556,18776
19101,0.44994375703037126,IA,Jefferson County,3702,3738,8001
19103,-38.27359625580073,IA,Johnson County,49942,20993,75637
19105,19.36869443612027,IA,Jones County,3779,5718,10011
19107,43.63935776039523,IA,Keokuk County,1265,3385,4858
19109,36.54320987654321,IA,Kossuth County,2529,5637,8505
19111,16.151764927955703,IA,Lee County,6195,8762,15893
19113,-8.981022814484058,IA,Linn County,58481,48183,114664
19115,28.66680153752782,IA,Louisa County,1643,3060,4943
19117,38.09634628810799,IA,Lucas County,1236,2873,4297
19119,67.40845959595958,IA,Lyon County,917,5188,6336
19121,31.326997536078842,IA,Madison County,2666,5336,8523
19123,45.72136458928912,IA,Mahaska County,2606,7404,10494
19125,31.166685655691012,IA,Marion County,5469,10940,17554
19127,8.485875706214689,IA,Marshall County,7623,9125,17700
19129,39.03785488958991,IA,Mills County,2080,5050,7608
19131,24.27238805970149,IA,Mitchell County,1879,3180,5360
19133,41.34806629834254,IA,Monona County,1244,3115,4525
19135,41.15504682622269,IA,Monroe County,1053,2635,3844
19137,42.396958783513405,IA,Montgomery County,1312,3431,4998
19139,6.627894791994132,IA,Muscatine County,8284,9549,19086
19141,60.166031573217204,IA,O'Brien County,1314,5735,7348
19143,61.807944948389114,IA,Osceola County,552,2528,3197
19145,44.11595866819747,IA,Page County,1801,4875,6968
19147,36.02909713307659,IA,Palo Alto County,1395,3079,4674
19149,51.93382859768706,IA,Plymouth County,2878,9659,13057
19151,45.157922213521275,IA,Pocahontas County,962,2692,3831
19153,-11.491988442343052,IA,Polk County,119671,93421,228420
19155,21.55070335812059,IA,Pottawattamie County,15341,24441,42226
19157,6.850304343340555,IA,Poweshiek County,4272,4936,9693
19159,39.75409836065574,IA,Ringgold County,753,1820,2684
19161,46.97557192710352,IA,Sac County,1269,3692,5158
19163,-1.4361789863097623,IA,Scott County,40302,39083,84878
19165,42.91866028708134,IA,Shelby County,1649,4340,6270
19167,69.3312579909945,IA,Sioux County,2289,14761,17989
19169,-12.214271110202413,IA,Story County,25085,19111,48910
19171,20.541917554423346,IA,Tama County,3194,4968,8636
19173,45.05494505494506,IA,Taylor County,755,2108,3003
19175,27.756588072122053,IA,Union County,1920,3521,5768
19177,47.674418604651166,IA,Van Buren County,843,2524,3526
19179,20.798879701253668,IA,Wapello County,5591,8710,14996
19181,16.354584633675138,IA,Warren County,10371,14773,26916
19183,20.620842572062084,IA,Washington County,3938,6170,10824
19185,46.21704895583704,IA,Wayne County,719,2069,2921
19187,21.78780671732699,IA,Webster County,6293,10049,17239
19189,26.53489592443589,IA,Winnebago County,1920,3437,5717
19191,0.8380137291610948,IA,Winneshiek County,5238,5332,11217
19193,19.856520625160133,IA,Woodbury County,16102,24627,42933
19195,21.821631878557877,IA,Worth County,1523,2443,4216
19197,31.938140864010755,IA,Wright County,1890,3790,5949
16001,9.239877905995797,ID,Ada County,75676,93748,195587
16003,52.267521759047185,ID,Adams County,415,1556,2183
16005,20.469989522526568,ID,Bannock County,10342,17180,33405
16007,66.53005464480874,ID,Bear Lake County,255,2203,2928
16009,55.367366412213734,ID,Benewah County,780,3101,4192
16011,48.018045112781955,ID,Bingham County,2924,10907,16625
16013,-28.686002051664644,ID,Blaine County,6416,3340,10723
16015,49.73767051416579,ID,Boise County,777,2673,3812
16017,30.211121022896226,ID,Bonner County,5140,10220,16815
16019,40.19044603275129,ID,Bonneville County,8930,26699,44212
16021,55.456310679611654,ID,Boundary County,933,3789,5150
16023,61.300813008130085,ID,Butte County,160,914,1230
16025,50.08347245409015,ID,Camas County,110,410,599
16027,41.76260641326538,ID,Canyon County,16683,46755,72007
16029,66.02965403624383,ID,Caribou County,271,2275,3035
16031,60.075813157251154,ID,Cassia County,1036,5949,8178
16033,56.18374558303887,ID,Clark County,44,203,283
16035,56.51144435674822,ID,Clearwater County,704,2852,3801
16037,55.94695399917116,ID,Custer County,427,1777,2413
16039,46.9773447587745,ID,Elmore County,1814,5816,8519
16041,63.93889798145117,ID,Franklin County,385,3901,5499
16043,60.20301015050753,ID,Fremont County,651,4091,5714
16045,59.74597585513079,ID,Gem County,1229,5980,7952
16047,54.18994413407822,ID,Gooding County,930,3743,5191
16049,63.78450687097167,ID,Idaho County,1196,6441,8223
16051,65.03356289774214,ID,Jefferson County,976,8436,11471
16053,49.02971782131809,ID,Jerome County,2117,7347,10667
16055,42.52029086081526,ID,Kootenai County,16264,44449,66286
16057,-4.618097652375179,ID,Latah County,8093,7255,18146
16059,55.99803343166175,ID,Lemhi County,733,3011,4068
16061,58.61635220125786,ID,Lewis County,270,1202,1590
16063,47.139588100686495,ID,Lincoln County,360,1184,1748
16065,49.34021801491681,ID,Madison County,1201,8941,15687
16067,54.14847161572053,ID,Minidoka County,1167,4887,6870
16069,34.14364640883978,ID,Nez Perce County,4828,10699,17195
16071,65.13539651837525,ID,Oneida County,184,1531,2068
16073,62.78061224489796,ID,Owyhee County,591,3052,3920
16075,59.86322987901105,ID,Payette County,892,4306,5703
16077,35.06163886874546,ID,Power County,699,1666,2758
16079,37.36328125,ID,Shoshone County,1384,3297,5120
16081,0.08054772452678212,ID,Teton County,2157,2161,4966
16083,44.583450913993666,ID,Twin Falls County,6844,21063,31893
16085,18.56421761076837,ID,Valley County,1913,2906,5349
16087,56.28648405927257,ID,Washington County,776,3283,4454
17001,47.52596789423985,IL,Adams County,7633,22732,31770
17003,8.297872340425531,IL,Alexander County,1262,1496,2820
17005,37.76467435004021,IL,Bond County,2066,4884,7462
17007,14.63900194655813,IL,Boone County,8952,12261,22604
17009,55.69349315068494,IL,Brown County,475,1776,2336
17011,19.95951665337668,IL,Bureau County,6010,9264,16303
17013,38.341158059467915,IL,Calhoun County,739,1719,2556
17015,27.07370138700027,IL,Carroll County,2437,4428,7354
17017,31.638306292045904,IL,Cass County,1617,3216,5054
17019,-18.452621193775506,IL,Champaign County,49694,33235,89196
17021,42.71717831482691,IL,Christian County,3982,10522,15310
17023,47.92172912137102,IL,Clark County,1873,5620,7819
17025,63.634915578209615,IL,Clay County,1014,5009,6278
17027,48.96340050961316,IL,Clinton County,3939,12394,17268
17029,26.413345690454126,IL,Coles County,7285,12985,21580
17031,-52.95645467749116,IL,Cook County,1528582,440213,2055215
17033,49.100740566592215,IL,Crawford County,1969,6146,8507
17035,57.53673136223472,IL,Cumberland County,1028,4200,5513
17037,-3.044243633376364,IL,DeKalb County,20348,19051,42605
17039,42.3751506225733,IL,De Witt County,1907,5072,7469
17041,46.34689083941155,IL,Douglas County,1946,5695,8089
17043,-14.080871045627699,IL,DuPage County,222499,164355,412929
17045,49.543877682127714,IL,Edgar County,1778,5634,7783
17047,70.80314009661835,IL,Edwards County,432,2777,3312
17049,60.4888684874914,IL,Effingham County,3071,13613,17428
17051,58.31844456121913,IL,Fayette County,1814,7363,9515
17053,48.71998727937669,IL,Ford County,1410,4474,6289
17055,45.27059839205741,IL,Franklin County,4711,13101,18533
17057,15.145108591197387,IL,Fulton County,6118,8482,15609
17059,47.78892604979561,IL,Gallatin County,656,1942,2691
17061,52.995308552869005,IL,Greene County,1202,4139,5542
17063,23.572583111266436,IL,Grundy County,8021,13417,22891
17065,58.04972242336471,IL,Hamilton County,800,3205,4143
17067,50.767459708365315,IL,Hancock County,1744,5713,7818
17069,57.712142522269104,IL,Hardin County,419,1650,2133
17071,28.793103448275865,IL,Henderson County,1151,2153,3480
17073,21.157972928359197,IL,Henry County,8835,13962,24232
17075,55.96223787046352,IL,Iroquois County,2496,9728,12923
17077,-2.978497694724387,IL,Jackson County,11619,10889,24509
17079,59.737460815047015,IL,Jasper County,924,3973,5104
17081,43.24533238197169,IL,Jefferson County,4408,11681,16818
17083,46.42038683655697,IL,Jersey County,2673,7737,10909
17085,14.86087501118368,IL,Jo Daviess County,4452,6113,11177
17087,58.3180987202925,IL,Johnson County,1135,4644,6017
17089,-8.941602067183464,IL,Kane County,99389,82087,193500
17091,13.25930062720165,IL,Kankakee County,18908,25081,46556
17093,1.4956213716422317,IL,Kendall County,23392,24152,50815
17095,3.273538517574212,IL,Knox County,9939,10658,21964
17097,-20.29403148780205,IL,Lake County,168186,108608,293574
17099,14.432266187792846,IL,LaSalle County,19277,26269,48447
17101,53.469117403543635,IL,Lawrence County,1288,4517,6039
17103,20.361485376273414,IL,Lee County,5499,8597,15215
17105,41.0174880763116,IL,Livingston County,4005,10197,15096
17107,40.115416323165704,IL,Logan County,3301,8167,12130
17115,18.127022397056024,IL,Macon County,18211,26782,47283
17117,35.01668113888762,IL,Macoupin County,6532,14194,21881
17119,15.604916264014637,IL,Madison County,50336,70295,127902
17121,44.855421686746986,IL,Marion County,4231,11677,16600
17123,33.74555310858886,IL,Marshall County,1784,3776,5903
17125,31.7581221824965,IL,Mason County,2008,4051,6433
17127,49.585406301824214,IL,Massac County,1555,4844,6633
17109,11.704105344694035,IL,McDonough County,5278,6789,12910
17111,8.055942060009276,IL,McHenry County,59827,71117,140145
17113,1.472245078802456,IL,McLean County,35918,37081,78995
17129,37.70823602677876,IL,Menard County,1808,4230,6423
17131,20.660567898301057,IL,Mercer County,3061,4800,8417
17133,37.181503617489774,IL,Monroe County,5522,12614,19074
17135,39.95634889703016,IL,Montgomery County,3490,8616,12829
17137,29.896624905867046,IL,Morgan County,4693,9060,14607
17139,47.94652923176035,IL,Moultrie County,1476,4453,6209
17141,26.552651483317923,IL,Ogle County,8025,14344,23798
17143,-2.7586652036403536,IL,Peoria County,37436,35299,77465
17145,45.15763445291572,IL,Perry County,2433,6816,9706
17147,33.599280818069445,IL,Piatt County,2633,5623,8899
17149,58.15231965674443,IL,Pike County,1412,5749,7458
17151,61.16322701688556,IL,Pope County,374,1678,2132
17153,30.974524868580673,IL,Pulaski County,817,1583,2473
17155,20.123537061118334,IL,Putnam County,1143,1762,3076
17157,46.82867730900798,IL,Randolph County,3421,9992,14032
17159,54.48230668414155,IL,Richland County,1579,5736,7630
17161,-8.399104349621254,IL,Rock Island County,32258,26969,62971
17165,50.71212390956026,IL,Saline County,2551,8248,11234
17167,9.424496226884486,IL,Sangamon County,40731,49823,96472
